Name	GC-MF-9021-P-WCL-R1	GC-MF-9021-P-NUC-R1	GC-MF-9021-P-CYT-R1	GC-MF-9021-P-MEB-R1	GC-MF-9021-P-WCL-R2	GC-MF-9021-P-NUC-R2	GC-MF-9021-P-CYT-R2	GC-MF-9021-P-MEB-R2	GC-MF-9021-CA-WCL-R1	GC-MF-9021-CA-NUC-R1	GC-MF-9021-CA-CYT-R1	GC-MF-9021-CA-MEB-R1	GC-MF-9021-CA-WCL-R2	GC-MF-9021-CA-NUC-R2	GC-MF-9021-CA-CYT-R2	GC-MF-9021-CA-MEB-R2	
ENST00000363693.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383911.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362443.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365242.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364104.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384534.1	0	0.131268	0	0	0	0	0	0	0	0.288306	0	0	0	0	0	0	
ENST00000411000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365459.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364180.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516584.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363724.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384165.1	1.526999	0.269877	36.302494	0	3.16889	1.36025	155.670916	3.226486	0.641597	0.134881	31.565746	1.683663	2.596875	0.889974	59.088907	0	
ENST00000364283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516832.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410601.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383868.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384332.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000620928.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362957.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363348.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384369.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365471.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364571.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384040.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362920.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384720.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391108.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516357.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362776.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458943.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410977.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610976.1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.764279	41.153288	7.854362	
ENST00000384421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384731.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517239.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000618578.1	0	0	0	0	0	0	0	0	0	0.019773	0	0	0	0	0	0	
ENST00000384100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000579614.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517120.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365290.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000390996.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458990.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365039.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411247.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384597.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363384.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000619968.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410506.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516653.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516288.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516494.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516208.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384099.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411348.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384440.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384770.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516674.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364447.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516346.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384513.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384499.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516960.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516753.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515903.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517277.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362954.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363650.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516954.1	0	0	0	0	0	0	0	0	0	0	0	0.095365	0	0	0	0	
ENST00000516145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363022.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516004.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000390914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410499.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459101.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384617.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516460.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384161.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516430.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000617626.1	0	0.076038	0	0.301806	0	0	0	0	0	0.057275	0	0	0	0	0	0	
ENST00000365146.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364520.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516270.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516224.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516348.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384639.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606352.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637979.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384613.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000390995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517083.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459066.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363947.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458793.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365601.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362681.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606534.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000619194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000613107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364403.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363813.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000519081.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362490.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459540.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411333.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515978.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000408637.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516526.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516591.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000390924.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000390919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362944.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384602.1	0	0	0	0	0	0	0	0	0	0	0	0.254434	0	0	0	0	
ENST00000410747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000621035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364829.1	0	0	0	0	0	0	0	0	0	0.019773	0	0	0	0	0	0	
ENST00000516502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384548.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517099.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516891.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383988.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383958.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000620349.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516640.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363237.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459303.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363727.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362512.1	1.757848	0.521019	4.307756	0.836454	4.27447	2.351222	30.695023	0.923562	0.980624	0.94038	8.350414	0.746987	1.380226	0.461188	32.868728	0	
ENST00000410938.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384019.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516743.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000618083.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516690.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410937.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384129.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516479.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363833.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410649.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384112.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000459274.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517023.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516601.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516586.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383931.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363701.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000622185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000408413.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363586.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515952.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364737.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516214.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000583231.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516834.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391046.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458867.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384664.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384140.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363383.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383960.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517254.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384598.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410991.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000622285.1	0	0.151393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362507.1	0	0.169373	0	0	0.715383	0.242665	0	0	0	0.260075	14.244867	0	0.623506	0.656756	0	0	
ENST00000517091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000408460.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364019.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384579.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000365658.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383997.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000516842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384449.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000580354.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636464.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000364931.1	0	0.47142	0	1.2729	1.327947	0.672608	0	1.208028	0.888035	0.966413	10.022176	2.880536	0	1.824901	0	0	
ENST00000516692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000383981.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000363334.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410590.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391157.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000410864.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000391173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384409.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000384130.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000362933.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
